vid,pid,uid,video_height,video_width,video_duration,video_ratio,video_format,music_title,music_duration,post_content,post_location,post_suggested_words,post_text_language,video_path,post_time,user_following_count,user_follower_count,user_likes_count,user_video_count,user_digg_count,user_heart_count,user_friend_count,popularity,video_details,total_frames,frame_rate,ratio_number,video_is_heng,video_area,video_height/width,video_width/height,post_time_normalized,year,month,day,hour,is_holiday,time_period,is_title,len_title,is_suggested,len_suggested,big_music,log_user_following_count,log_user_follower_count,log_user_likes_count,log_user_video_count,log_user_digg_count,log_user_heart_count,log_music_duration,log_video_duration,uid_popularity,time_period_popularity,post_text_language_popularity,post_location_popularity,big_music_popularity,music_title_popularity,year_popularity,month_popularity,day_popularity,hour_popularity,video_ratio_popularity,likes_per_video,followers_per_following,digg_pre_like_ratio,log_likes_per_video,log_followers_per_following,log_digg_pre_like_ratio,log_likes_per_log_video,log_followers_per_log_following,log_digg_pre_log_like_ratio,main_cluster_popularity,has_face,face_frame_rate,avg_faces_per_frame,multi_person_ratio,avg_face_area_ratio,max_face_area_ratio,close_up_ratio,dominant_emotion,emotion_distribution,rms_mean,rms_std,zcr_mean,tempo,beat_std,spectral_centroid_mean,spectral_rolloff_mean,spectral_contrast_mean,chroma_mean,emotion_label,mfcc_1_mean,delta_mfcc_1_mean,mfcc_2_mean,delta_mfcc_2_mean,mfcc_3_mean,delta_mfcc_3_mean,emotion_entropy,positive_emotion_ratio,cluster_total_count,main_cluster,main_cluster_count,main_cluster_freq
VIDEO00004311,POST00003275,USER00003739,1024,576,7,540p,mp4,Mamushi (feat. Yuki Chiba),60,"some,of,my,fave,which,do,we,like,most,3,plussize,plussizefashion,plussizeoutfit,ootd,fashioninspo,styleinspo,fairycore,y2kfashion,pinterestoutfit,fatfashion,bodypositivity",GB,[],en,train/USER00003739/VIDEO00004311.mp4,2023-07-13 17:14,154,134100,2400000,75,9038,2400000,0,10.88,"(217, 30)",217,30,540,False,589824,1.7777777777777777,0.5625,0.9189764068573468,2023,7,13,17,False,Work Time,True,21,False,0,Mamushi (feat. Yuki Chiba),5.043425116919247,11.806348526363516,14.690979711984754,4.330733340286331,9.10930382779841,14.690979711984754,4.110873864173311,2.079441541679836,1,1425,3210,249,1,1,2765,539,148,251,3446,31578.947368421053,865.1612903225806,0.0037658317642367,10.360277621197133,6.764071138706184,0.0037587587713713,2.755902194724236,1.9535856402539544,0.5805439810007996,8,1,1.0,1.0,0.0,0.0094,0.0127,0.0,happy,{'happy': 1.0},0.331738144159317,0.1242080703377723,0.0834097417604501,83.35433467741936,2.5579698740491863,2323.1310058109684,4927.468489373995,23.7447661712637,0.5128353834152222,unknown,-84.73332977294922,0.3731327950954437,96.13690185546876,-0.0837486088275909,21.85224151611328,0.0107072051614522,-0.0,1.0,14,2144,2,0.14285714285714285
VIDEO00004312,POST00003276,USER00002325,1024,576,17,540p,mp4,Holly Jolly Christmas,60,"7,reminds,me,of,my,childhood,christmas,christmas2023,christmascountdown,holiday,holidaycountdown,winter,winterwonderland,cozy,snow,christmastiktok,christmasfyp,festive,tistheseason,santa,christmastree,nostalgia,aesthetic,fyp,foryou,foryoupage,viral,xyzbca",US,[],en,train/USER00002325/VIDEO00004312.mp4,2023-07-13 18:06,32,297400,10500000,184,796,10500000,0,8.39,"(523, 30)",523,30,540,False,589824,1.7777777777777777,0.5625,0.9190358728753764,2023,7,13,18,False,Leisure Time,True,28,False,0,Holly Jolly Christmas,3.49650756146648,12.60283667547732,16.166885910365842,5.220355825078324,6.680854678790215,16.166885910365842,4.110873864173311,2.8903717578961645,4,1196,3210,2529,2,2,2765,539,148,256,3446,56756.75675675676,9012.121212121212,7.580951658956985e-05,10.946547608941833,9.106436707053708,7.58066431934035e-05,2.599029117464076,2.802805622630169,0.3891710304171201,28,1,0.6471,1.2727,0.2727,0.0068,0.0217,0.0,none,{},0.1809199601411819,0.0967688336968422,0.0662135416666666,151.99908088235293,0.4308176032355046,1687.6373786099357,3408.4189453125,25.06185089115192,0.3167682290077209,unknown,-144.0785369873047,0.117709144949913,117.4061050415039,-0.0072888894937932,16.602872848510742,0.0873523727059364,0.0,0.0,15,1954,1,0.06666666666666667
VIDEO00004313,POST00003277,USER00002679,1024,576,5,540p,mp4,original sound,5,"When,you,finally,upgrade,to,the,office,with,the,big,windows,For,a,bright,open,office,space,of,your,own,book,a,tour,with,us,today,coworkingoffice,officehumor,officeforrent,oakville,smallbusinesstiktok",CA,[],en,train/USER00002679/VIDEO00004313.mp4,2023-07-13 18:14,56,64,771,81,91,771,0,2.14,"(169, 30)",169,30,540,False,589824,1.7777777777777777,0.5625,0.9190450214935348,2023,7,13,18,False,Leisure Time,True,31,False,0,original sound,4.04305126783455,4.174387269895637,6.648984550024776,4.406719247264253,4.5217885770490405,6.648984550024776,1.791759469228055,1.791759469228055,1,1196,3210,179,1470,1470,2765,539,148,256,3446,9.402439024390244,1.1228070175438596,0.1178756476683937,2.342040300227426,0.7527392777621909,0.1114301410586517,1.22976323458798,0.8277503138864755,0.5911619441085672,136,1,0.6,1.3333,0.3333,0.0029,0.0031,0.0,none,{},0.0706048458814621,0.0851272046566009,0.1045305236311983,99.38401442307692,1.3169567191065925,2099.906621786904,4409.501711002066,22.591160387276368,0.4449125826358795,unknown,-285.7808532714844,1.6017922163009644,109.99559020996094,0.251970499753952,11.474407196044922,0.1482250690460205,0.0,0.0,21,1257,3,0.14285714285714285
VIDEO00004314,POST00003278,USER00004892,576,704,12,540p,mp4,sonido original,12,"my,house,strawberryhouse,strawberryshortcake,strawberry,fresa,strawberrycore,strawberrygirl",MX,"['Strawberry', 'Strawberry Shortcake', 'Strawberry Cake', 'Strawberry Shortcake Cake', 'Strawberry Desserts', 'strawberry video', 'Fruit Cake', 'Strawberry Shortcake Desserts', 'Strawberry Fruits', 'fresita']",en,train/USER00004892/VIDEO00004314.mp4,2023-07-13 18:25,11,12800,387100,14,302,387100,0,11.13,"(386, 30)",386,30,540,True,405504,0.8181818181818182,1.2222222222222223,0.9190576008435026,2023,7,13,18,False,Leisure Time,True,8,True,10,sonido original,2.4849066497880004,9.45727857185611,12.866440919874208,2.70805020110221,5.713732805509369,12.866440919874208,2.5649493574615367,2.5649493574615367,1,1196,3210,48,67,67,2765,539,148,256,3446,25806.666666666668,1066.6666666666667,0.0007801581499401,10.158426884389868,6.973230860941048,0.0007798539847584,3.469866971070048,2.713782468873716,0.4120547470346271,7,1,0.0833,1.0,0.0,0.0011,0.0011,0.0,none,{},0.0936035141348838,0.0434944331645965,0.0818131569281193,92.28515625,0.8153649149910351,977.5290051822822,1543.1090535996836,35.094173656642404,0.2402779906988144,unknown,-346.9154052734375,0.0898966193199157,183.45932006835932,0.1408606767654419,57.64970016479492,0.0521516874432563,0.0,0.0,9,1032,4,0.4444444444444444
VIDEO00004315,POST00003279,USER00001025,1024,576,6,540p,mp4,Hi,7,"just,one,of,my,favorite,pictures,more,shots,giuliogroebert,photographer,photography,photographers,landscapephotography,iceland,iamaphotographer,learnphotography,streetphotography,fotografie,travelphotography",AT,[],en,train/USER00001025/VIDEO00004315.mp4,2023-07-13 18:29,57,826400,27500000,740,598,27500000,0,8.17,"(182, 30)",182,30,540,False,589824,1.7777777777777777,0.5625,0.9190621751525818,2023,7,13,18,False,Leisure Time,True,19,False,0,Hi,4.060443010546419,13.624835406854595,17.129696599000436,6.608000625296087,6.395261598115449,17.129696599000436,2.079441541679836,1.9459101490553128,1,1196,3210,6,1,1,2765,539,148,256,3446,37112.01079622132,14248.275862068966,2.1745453754710773e-05,10.521722882432236,9.56446136770867,2.174521732582143e-05,2.251537222807968,2.6924194934038805,0.3527506135137444,6,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{},0.072850689291954,0.0707214921712875,0.0567173281848659,123.046875,0.6236095644623235,1010.9624151067025,1777.355536099138,26.11558809200377,0.2943893373012543,unknown,-311.0565795898437,0.3304581344127655,152.154296875,0.1112029701471328,29.312488555908203,-0.1230448260903358,0.0,0.0,9,1496,2,0.2222222222222222
VIDEO00004316,POST00003280,USER00004446,1024,576,12,540p,mp4,Hot Wuk,18,"Did,you,know,that,July,is,Minority,Mental,Health,Awareness,Month,Here,are,6,reasons,to,celebrate,highlight,MMHA,Month,minoritymentalhealthmonth,minoritymentalhealth,nyctherapist,socialworkeroftiktok",US,[],en,train/USER00004446/VIDEO00004316.mp4,2023-07-13 18:52,25,106,3230,55,1348,3230,0,3.16,"(365, 30)",365,30,540,False,589824,1.7777777777777777,0.5625,0.9190884774297872,2023,7,13,18,False,Leisure Time,True,24,False,0,Hot Wuk,3.2580965380214817,4.672828834461906,8.080546965824498,4.025351690735149,7.207118856207756,8.080546965824498,2.9444389791664403,2.5649493574615367,1,1196,3210,2529,2,2,2765,539,148,256,3446,57.67857142857143,4.076923076923077,0.4172082946456205,4.072074607862064,1.6247053845648889,0.3486889468325972,1.6079565099338171,1.0973985189713733,0.7936877462703991,3,1,0.9167,1.0,0.0,0.0471,0.0626,0.0,fear,"{'fear': 0.6667, 'sad': 0.3333}",0.1929100006818771,0.0904925465583801,0.1198805015505725,151.99908088235293,1.0639481807270008,2511.436799920455,5182.947476219585,22.360978480801705,0.4126370251178741,unknown,-66.31604766845703,0.401492178440094,78.88378143310547,-0.056389395147562,-24.104785919189453,-0.0661506056785583,0.9182999730110168,0.0,10,1499,1,0.1
VIDEO00004317,POST00003281,USER00004041,576,1024,30,540p,mp4,eredeti hang,30,"mirrorball,girlies,mirrorball,taylorswift,ceviri,turkce,turkceceviri,kesfet,kesfetteyiz,lyrics,erastour,mirrorballgirlies,mirrorballsupremacy,mirrorballtaylorswift,mirrorballs",TR,[],en,train/USER00004041/VIDEO00004317.mp4,2023-07-13 19:24,60,133,7670,4,1841,7670,0,6.32,"(913, 30)",913,30,540,True,589824,0.5625,1.7777777777777777,0.9191250719024208,2023,7,13,19,False,Leisure Time,True,15,False,0,eredeti hang,4.110873864173311,4.897839799950911,8.945202263959295,1.6094379124341005,7.518607216815252,8.945202263959295,3.4339872044851463,3.4339872044851463,1,1196,3210,32,2,2,2765,539,148,243,3446,1534.0,2.180327868852459,0.2399947855559901,7.336285660021297,1.1569842948900169,0.2151071744113214,3.4280188163646144,0.9583174874035248,0.7560034494282886,14,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{},0.1882759779691696,0.0817561745643615,0.1175169966603053,123.046875,1.3678332288460768,2183.955236847986,4072.586213322996,24.831263073675466,0.3390708267688751,unknown,-74.0988998413086,0.1646272391080856,108.25690460205078,0.0804481655359268,-24.162097930908203,-0.0017263165209442,0.0,0.0,7,1304,4,0.5714285714285714
VIDEO00004318,POST00003282,USER00001361,1024,576,18,540p,mp4,Little Things x Gypsy Woman - L BEATS MASHUP,30,"fyp,foryou,servinghairstyle,pigtails,grwm,work",US,[],un,train/USER00001361/VIDEO00004318.mp4,2023-07-13 20:04,178,34500,4500000,377,9898,4500000,0,4.66,"(553, 30)",553,30,540,False,589824,1.7777777777777777,0.5625,0.9191708149932128,2023,7,13,20,False,Leisure Time,True,6,False,0,Little Things x Gypsy Woman ,5.187385805840755,10.448743588106623,15.319588176962744,5.934894195619588,9.200189020919806,15.319588176962744,3.4339872044851463,2.9444389791664403,1,1196,476,2529,1,1,2765,539,148,227,3446,11904.761904761905,192.7374301675977,0.0021995550667655,9.384777755593158,5.266503789574547,0.0021971395868585,2.209058674123584,1.6887169987433537,0.5637512982041476,17,1,1.0556,1.0,0.0,0.1449,0.308,0.0526,neutral,"{'neutral': 0.6667, 'surprise': 0.3333}",0.1795127093791961,0.0863555967807769,0.1237777575267969,129.19921875,1.1850873946523894,2442.421977906128,4989.430527368379,27.15114015798982,0.3471221327781677,unknown,-96.1894302368164,-0.1542525440454483,93.22405242919922,-0.0289418958127498,-11.108091354370115,0.119173489511013,0.9182999730110168,1.0,3,2149,1,0.3333333333333333
VIDEO00004320,POST00003283,USER00004154,1024,576,16,540p,mp4,original sound,16,"uk,uktiktok,britishpeople,england,TikTokUK,unitedkingdom,englandtiktok,thisistheuk,BestOfBritish,OnTheStreet,TheStreet,immigrants",GB,[],en,train/USER00004154/VIDEO00004320.mp4,2023-07-13 22:11,10000,132200,7900000,3123,711,7900000,0,8.29,"(510, 30)",510,30,540,False,589824,1.7777777777777777,0.5625,0.9193160493064776,2023,7,13,22,False,Leisure Time,True,12,False,0,original sound,9.210440366976515,11.792078770667636,15.88237344401952,8.046869510959576,6.568077911411976,15.88237344401952,2.833213344056216,2.833213344056216,2,1196,3210,249,1470,1470,2765,539,148,212,3446,2528.809218950064,13.21867813218678,8.999998860759638e-05,7.835899171348656,2.654556461698839,8.999593885171178e-05,1.75556566000861,1.1549040341890238,0.3890494386462395,3,1,0.9375,1.0,0.0,0.0667,0.1096,0.0,angry,"{'angry': 0.5, 'happy': 0.5}",0.1050375178456306,0.0691068097949028,0.0828247905266757,123.046875,1.864292342284332,1678.513984767199,3220.5099833810705,24.44413465477433,0.3142526745796203,unknown,-192.3608856201172,0.1801163107156753,131.40577697753906,-0.0787766277790069,-40.43402099609375,-0.0334131009876728,1.0,0.5,6,2050,3,0.5
VIDEO00004321,POST00003284,USER00003401,1024,576,39,540p,mp4,Spider-Man 2099 (Miguel O'Hara) - Spider-Man: Across the Spider-Verse,60,"You,NEED,to,try,this,mekekidoziajsjs,christmas,xmas,decor,decoration,christmasdecor,snowman,snow,love,food,bestofchristmass",GB,[],en,train/USER00003401/VIDEO00004321.mp4,2023-07-13 22:23,0,3000000,92900000,716,3624,92900000,0,13.04,"(1190, 30)",1190,30,540,False,589824,1.7777777777777777,0.5625,0.9193297722337151,2023,7,13,22,False,Leisure Time,True,16,False,0,Spider,0.0,14.914123179965662,18.34703421454833,6.57507584059962,8.195609567288775,18.34703421454833,4.110873864173311,3.688879454113936,2,1196,3210,249,1,1,2765,539,148,212,3446,129567.64295676428,3000000.0,3.900968741647269e-05,11.771966081130982,14.914123179965662,3.900892655847786e-05,2.422026472159523,14.914123179965662,0.4236106411144891,28,1,0.359,1.0,0.0,0.0385,0.0424,0.0,none,{},0.2467987686395645,0.0774940773844719,0.1127992580869438,129.19921875,0.90816856696589,1993.8197757444243,3741.2553630891393,26.616011851712127,0.3156228363513946,unknown,-57.133975982666016,0.1115584298968315,113.6617202758789,-0.0016822837060317,-25.59688377380371,0.0006038009305484,0.0,0.0,10,2030,2,0.2
