vid,pid,uid,video_height,video_width,video_duration,video_ratio,video_format,music_title,music_duration,post_content,post_location,post_suggested_words,post_text_language,video_path,post_time,user_following_count,user_follower_count,user_likes_count,user_video_count,user_digg_count,user_heart_count,user_friend_count,popularity,video_details,total_frames,frame_rate,ratio_number,video_is_heng,video_area,video_height/width,video_width/height,post_time_normalized,year,month,day,hour,is_holiday,time_period,is_title,len_title,is_suggested,len_suggested,big_music,log_user_following_count,log_user_follower_count,log_user_likes_count,log_user_video_count,log_user_digg_count,log_user_heart_count,log_music_duration,log_video_duration,uid_popularity,time_period_popularity,post_text_language_popularity,post_location_popularity,big_music_popularity,music_title_popularity,year_popularity,month_popularity,day_popularity,hour_popularity,video_ratio_popularity,likes_per_video,followers_per_following,digg_pre_like_ratio,log_likes_per_video,log_followers_per_following,log_digg_pre_like_ratio,log_likes_per_log_video,log_followers_per_log_following,log_digg_pre_log_like_ratio,main_cluster_popularity,has_face,face_frame_rate,avg_faces_per_frame,multi_person_ratio,avg_face_area_ratio,max_face_area_ratio,close_up_ratio,dominant_emotion,emotion_distribution,rms_mean,rms_std,zcr_mean,tempo,beat_std,spectral_centroid_mean,spectral_rolloff_mean,spectral_contrast_mean,chroma_mean,emotion_label,mfcc_1_mean,delta_mfcc_1_mean,mfcc_2_mean,delta_mfcc_2_mean,mfcc_3_mean,delta_mfcc_3_mean,emotion_entropy,positive_emotion_ratio,cluster_total_count,main_cluster,main_cluster_count,main_cluster_freq
VIDEO00000794,POST00000007,USER00001876,1024,576,62,540p,mp4,Happy and fun corporate music for advertising.,130,"Patinando,sobre,hielo,en,bryantpark,newyork,ny,nyc,nuevayork,foryou,parati,iceskating,invierno,invierno2021,viajes,nieve,postcovid",US,[],es,train/USER00001876/VIDEO00000794.mp4,2022-01-07 02:41,84,8643,83000,117,1055,83000,0,3.71,"(1874, 30)",1874,30,540,False,589824,1.7777777777777777,0.5625,0.0089713636815869,2022,1,7,2,False,Sleep Time,True,17,False,0,Happy and fun corporate music for advertising.,4.442651256490317,9.064620717626775,11.326607934898927,4.770684624465664,6.962243464266207,11.326607934898927,4.875197323201151,4.143134726391533,1,1379,100,2529,2,2,1235,331,132,165,3446,703.3898305084746,101.68235294117648,0.0127106902326477,6.557331939420269,4.63164027102259,0.0126305874696839,1.96278408403712,1.665478879767887,0.5648142214821967,4,1,0.5484,1.1765,0.1471,0.011,0.0844,0.0,none,{},0.0763916373252868,0.0382604971528053,0.0822610507667286,123.046875,1.2036310228653258,1916.806474905888,4064.60421991171,22.951425475015554,0.3769096732139587,unknown,-197.2884826660156,-0.0338335298001766,108.25113677978516,-0.0012458758428692,13.55871868133545,-0.006088095717132,0.0,0.0,6,2502,2,0.3333333333333333
VIDEO00000796,POST00000009,USER00002846,1024,576,59,540p,mp4,Love Grows (Where My Rosemary Goes),60,"The,making,of,the,100,layer,donut,is,a,three,day,process,so,worth,every,bite,fyp,100layerdonut,boostofhope,food,nashville,atlanta,fivedaughtersbakery",US,[],en,train/USER00002846/VIDEO00000796.mp4,2022-01-10 02:04,1,37800,432500,242,359,432500,0,10.59,"(1778, 30)",1778,30,540,False,589824,1.7777777777777777,0.5625,0.0138693051281435,2022,1,10,2,False,Sleep Time,True,23,False,0,Love Grows (Where My Rosemary Goes),0.6931471805599453,10.540090836284206,12.977339917490124,5.493061443340548,5.886104031450156,12.977339917490124,4.110873864173311,4.0943445622221,1,1379,3210,2529,1,1,1235,331,113,165,3446,1779.835390946502,18900.0,0.0008300558842638,7.484837853946052,9.846970109700957,0.0008297115783938,1.998647330035668,6.225147439809966,0.4211176136658704,109,1,0.2373,1.0,0.0,0.0054,0.02,0.0,none,{},0.2596369683742523,0.0595026910305023,0.0846689636804467,107.666015625,1.2674204411250838,1971.4676358435447,4352.196175028164,24.7702187244149,0.3309052586555481,unknown,-40.14970779418945,0.0303198751062154,111.3987045288086,0.001170355360955,1.650819182395935,0.0112205054610967,0.0,0.0,15,1890,2,0.13333333333333333
VIDEO00000800,POST00000013,USER00001010,1024,576,33,540p,mp4,After Hours,60,"Digital,Dentistry,with,technology",US,[],en,train/USER00001010/VIDEO00000800.mp4,2022-01-11 20:20,210,478200,7500000,168,1046,7500000,0,5.72,"(1003, 30)",1003,30,540,False,589824,1.7777777777777777,0.5625,0.0167694170843582,2022,1,11,20,False,Leisure Time,True,4,False,0,After Hours,5.351858133476067,13.077786425179417,15.830413711839864,5.1298987149230735,6.953684210870537,15.830413711839864,4.110873864173311,3.526360524616161,1,1196,3210,2529,1,1,1235,331,131,227,3446,44378.69822485207,2266.350710900474,0.0001394666480711,10.700537396662927,7.726367341189187,0.0001394569235023,2.5824918890260204,2.0588914535505487,0.4131618111073976,2,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{},0.0849565044045448,0.0445961505174636,0.1255761650886032,135.99917763157896,0.638420832752386,2799.6403349255243,6138.406917102806,27.65413136046044,0.2676742076873779,unknown,-174.78826904296875,0.0281821023672819,73.93766784667969,-0.0050244494341313,5.787306785583496,0.0260020680725574,0.0,0.0,4,1090,1,0.25
VIDEO00000802,POST00000015,USER00002125,1024,576,38,540p,mp4,Ameno Amapiano Remix (You Wanna Bamba),60,"Who,else,loves,lazy,girl,dinners,easydinners,easydinnerideas,easydinnerseries,easydinnerrecipe,easydinneridea,healthydinner,healthystirfry,fyp,foryou,foryoupage,lazygirldinner,healthymealprep,scottsdale",US,"['lazy girl dinner', 'Easy Dinner Recipes', 'quick easy dinners', 'lazy dinner ideas', 'Dinner Ideas', 'healthy dinner recipes', 'easy meals', 'Easy Food Recipes', 'dinner recipe', 'recipes for dinner']",en,train/USER00002125/VIDEO00000802.mp4,2022-01-12 01:11,316,34900,234300,1002,7801,234300,0,10.12,"(1140, 30)",1140,30,540,False,589824,1.7777777777777777,0.5625,0.0171021980698702,2022,1,12,1,False,Sleep Time,True,19,True,10,Ameno Amapiano Remix (You Wanna Bamba),5.75890177387728,10.460270761075147,12.364361892519216,6.910750787961935,8.962135390066601,12.364361892519216,4.110873864173311,3.6635616461296463,1,1379,3210,2529,2,2,1235,331,120,185,3446,233.59920239282152,110.09463722397476,0.0332947789382034,5.457878536353499,4.710382425669351,0.0327525114219647,1.5629821016905876,1.5476287584920114,0.6705995738624237,1,1,0.4865,1.4444,0.2222,0.0411,0.0867,0.0,none,{},0.1297149062156677,0.07481050491333,0.1296115119766198,198.76802884615384,0.6471742789593188,2349.383046740033,4514.3517976868125,26.12716797668549,0.3205257356166839,unknown,-162.27883911132812,-0.0141228577122092,83.2898178100586,0.090861938893795,-41.11798477172852,0.0066469116136431,0.0,0.0,11,2224,3,0.2727272727272727
VIDEO00000806,POST00000018,USER00000237,1024,576,9,540p,mp4,ziezie Cupid Flow OUTNOW,12,"Are,you,back,in,the,office,commentbelow,fyp,marketing,corporatetiktok,9to5,selfcare,wellnessatwork,productivity",US,[],en,train/USER00000237/VIDEO00000806.mp4,2022-01-13 16:20,8335,21000,424200,250,54700,424200,0,6.62,"(287, 30)",287,30,540,False,589824,1.7777777777777777,0.5625,0.0197884610766322,2022,1,13,16,False,Work Time,True,14,False,0,ziezie Cupid Flow OUTNOW,9.028338763993148,9.952325334619427,12.957962678488537,5.525452939131784,10.909637269778615,12.957962678488537,2.5649493574615367,2.302585092994045,1,1425,3210,2529,1,1,1235,331,148,227,3446,1690.0398406374502,2.519193857965451,0.1289483051666544,7.433098909021659,1.2582319457580138,0.1212864959585902,1.985756820156089,0.992420137456201,0.7816067087349446,5,1,1.1111,1.0,0.0,0.0467,0.0747,0.0,none,{},0.1988257467746734,0.0876707956194877,0.0344553109793187,143.5546875,0.7911070345636262,1287.8584297028517,2805.760649520985,23.92215830060439,0.5493146777153015,unknown,-203.94711303710932,0.3035953044891357,106.22633361816406,-0.0639966800808906,28.566394805908203,-0.0868035033345222,0.0,0.0,9,2268,1,0.1111111111111111
VIDEO00000813,POST00000024,USER00002604,1024,576,70,540p,mp4,original sound,69,"Not,bakery,content,but,still,customer,service,I,loathe,liars,Not,my,monkeys,not,my,circus,retail,liar,departmentstore,customerservice,manager",US,[],en,train/USER00002604/VIDEO00000813.mp4,2022-01-17 19:19,478,292300,19300000,853,1450,19300000,0,6.83,"(2100, 30)",2100,30,540,False,589824,1.7777777777777777,0.5625,0.0265801664819789,2022,1,17,19,True,Leisure Time,True,21,False,0,original sound,6.171700597410915,12.585539372236148,16.775615705688583,6.749931193788569,7.280008252884188,16.775615705688583,4.248495242049359,4.262679877041316,1,1196,3210,2529,1470,1470,1235,331,130,243,3446,22599.53161592505,610.2296450939457,7.512952978603472e-05,10.02572870781226,6.415472739774806,7.512670770427943e-05,2.1646147928557014,1.7548891230595578,0.4095502723179612,3,1,0.913,1.0317,0.0317,0.1059,0.1407,0.0,happy,"{'angry': 0.1429, 'happy': 0.7857, 'surprise': 0.0714}",0.0994836390018463,0.0991378724575042,0.080149892947495,129.19921875,1.6155853909049993,1355.277573371893,2387.906485230383,25.700842197915723,0.3297342956066131,unknown,-268.5791320800781,0.0777594223618507,128.02345275878906,0.0409803800284862,-36.5992546081543,-0.030126467347145,0.946399986743927,0.8571,8,1826,3,0.375
VIDEO00000816,POST00000027,USER00002135,1246,576,40,540p,mp4,Main Titles,54,"tiktok,fyp,fy,liverpool,england,uk,rough",GB,[],un,train/USER00002135/VIDEO00000816.mp4,2022-01-18 11:32,449,52900,1000000,313,2509,1000000,0,12.1,"(2410, 60)",2410,60,540,False,717696,2.1631944444444446,0.4622792937399679,0.027692867165495,2022,1,18,11,False,Work Time,True,7,False,0,Main Titles,6.1092475827643655,10.876177521259402,13.815511557963774,5.749392985908253,7.828038032125829,13.815511557963774,4.007333185232471,3.713572066704308,1,1425,476,249,1,1,1235,331,139,118,3446,3184.7133757961783,117.55555555555556,0.0025089974910025,8.066431522768339,4.7753816739655335,0.0025058552116806,2.0469265290683984,1.5298633778949502,0.5283677179488296,44,1,0.275,1.0909,0.0909,0.0095,0.0457,0.0,none,{},0.1272094696760177,0.0601458996534347,0.0678253703034682,129.19921875,0.5874490376893013,1634.812157373172,3354.810812183888,24.622612030972608,0.3553351163864136,unknown,-149.22329711914062,0.073337972164154,119.72176361083984,-0.0204167086631059,-3.073671102523804,-0.0094171073287725,0.0,0.0,2,2465,1,0.5
VIDEO00000820,POST00000030,USER00002155,1024,576,64,540p,mp4,original sound,64,"Ever,wonder,what,it,sounds,like,when,wearing,a,hawley,CloseYourRings,ArbysDiabloDare,retainerstruggles,orthodontistoftiktok,whynot",US,[],en,train/USER00002155/VIDEO00000820.mp4,2022-01-20 16:46,817,31000,368800,389,566,368800,0,4.6,"(1920, 30)",1920,30,540,False,589824,1.7777777777777777,0.5625,0.0313454529652386,2022,1,20,16,False,Work Time,True,15,False,0,original sound,6.706862336602747,10.34177474101152,12.818012482157645,5.966146739123692,6.340359303727752,12.818012482157645,4.174387269895637,4.174387269895637,1,1425,3210,2529,1470,1470,1235,331,153,227,3446,945.6410256410256,37.89731051344743,0.0015347029970092,6.852919956529854,3.6609251097624376,0.0015335265438816,1.8400434217339048,1.341891717968621,0.4588474146998109,2,1,1.0152,1.0149,0.0149,0.0323,0.0732,0.0,fear,"{'fear': 0.3333, 'happy': 0.3333, 'sad': 0.3333}",0.0369204357266426,0.0356495156884193,0.0830380756727981,99.38401442307692,1.7305120698098388,1828.8833720542668,3673.7759608468873,25.12968049829546,0.345376193523407,unknown,-339.12603759765625,-0.0463301576673984,100.53787231445312,0.0301422420889139,0.0695470720529556,-0.0112976348027586,1.5849000215530396,0.3333,7,1806,1,0.14285714285714285
VIDEO00000821,POST00000031,USER00001755,1024,576,10,540p,mp4,Works Of Art,18,"some,of,my,fave,pink,girl,shoes,CloseYourRings,ArbysDiabloDare,shoecollection,yru,irregularchoice,balenciaga,harajuku",US,"['shoes', 'Shoe Collection', 'Pink Shoes', 'My Shoes Collection', 'womens shoes', 'balenciaga shoes', 'pink balenciaga shoes', 'Cute Shoes', 'shoes for women', 'Sneakers Shoes']",en,train/USER00001755/VIDEO00000821.mp4,2022-01-20 22:49,315,22800,1100000,310,3559,1100000,0,10.23,"(313, 30)",313,30,540,False,589824,1.7777777777777777,0.5625,0.0317605715141763,2022,1,20,22,False,Leisure Time,True,14,True,10,Works Of Art,5.755742213586912,10.034559673629849,13.910821646859096,5.739792912179234,8.177515823846075,13.910821646859096,2.9444389791664403,2.3978952727983707,1,1196,3210,2529,2,2,1235,331,153,212,3446,3536.9774919614147,72.15189873417721,0.0032354516041349,8.171310512902268,4.292538083850756,0.0032302287929964,2.063983541945533,1.4853378587253807,0.5484282501339311,11,1,1.0,2.0,0.7,0.0176,0.0383,0.0,none,{},0.0292079821228981,0.0230312794446945,0.171875,151.99908088235293,1.131370849898476,2980.105032595025,5887.29736328125,22.477948020308368,0.4226888418197632,unknown,-304.4495849609375,1.0588245391845703,69.87666320800781,0.2721788287162781,18.01974868774414,0.2321806401014328,0.0,0.0,12,1260,4,0.3333333333333333
VIDEO00000823,POST00000033,USER00001936,1024,576,18,540p,mp4,original sound,47,"Drink,water,and,mind,your,business,water,drinkwater2022",US,[],en,train/USER00001936/VIDEO00000823.mp4,2022-01-23 03:02,469,17900,49000,214,1578,49000,0,4.45,"(543, 30)",543,30,540,False,589824,1.7777777777777777,0.5625,0.0353433991004621,2022,1,23,3,False,Sleep Time,True,8,False,0,original sound,6.152732694704104,9.792611856190192,10.799595985047786,5.3706380281276624,7.364547014255642,10.799595985047786,3.87120101090789,2.9444389791664403,1,1379,3210,2529,1470,1470,1235,331,125,161,3446,227.90697674418604,38.08510638297872,0.0322034244199097,5.433315705935649,3.665741483505067,0.0316957643203888,1.6952141900646958,1.3690728109328982,0.6241355232490884,0,1,1.0556,1.3684,0.3684,0.0794,0.1691,0.0,none,{},0.1904525309801101,0.0568649098277092,0.0812431139823718,123.046875,0.4642307659791977,2244.6622584025667,4988.635817307692,23.18692547764672,0.4014607667922973,unknown,-83.97380065917969,0.1079653427004814,89.4087142944336,-0.1115081086754798,-0.7003605961799622,0.0432494394481182,0.0,0.0,6,1410,2,0.3333333333333333
