vid,pid,uid,video_height,video_width,video_duration,video_ratio,video_format,music_title,music_duration,post_content,post_location,post_suggested_words,post_text_language,video_path,post_time,user_following_count,user_follower_count,user_likes_count,user_video_count,user_digg_count,user_heart_count,user_friend_count,popularity,video_details,total_frames,frame_rate,ratio_number,video_is_heng,video_area,video_height/width,video_width/height,post_time_normalized,year,month,day,hour,is_holiday,time_period,is_title,len_title,is_suggested,len_suggested,big_music,log_user_following_count,log_user_follower_count,log_user_likes_count,log_user_video_count,log_user_digg_count,log_user_heart_count,log_music_duration,log_video_duration,uid_popularity,time_period_popularity,post_text_language_popularity,post_location_popularity,big_music_popularity,music_title_popularity,year_popularity,month_popularity,day_popularity,hour_popularity,video_ratio_popularity,likes_per_video,followers_per_following,digg_pre_like_ratio,log_likes_per_video,log_followers_per_following,log_digg_pre_like_ratio,log_likes_per_log_video,log_followers_per_log_following,log_digg_pre_log_like_ratio,main_cluster_popularity,has_face,face_frame_rate,avg_faces_per_frame,multi_person_ratio,avg_face_area_ratio,max_face_area_ratio,close_up_ratio,dominant_emotion,emotion_distribution,rms_mean,rms_std,zcr_mean,tempo,beat_std,spectral_centroid_mean,spectral_rolloff_mean,spectral_contrast_mean,chroma_mean,emotion_label,mfcc_1_mean,delta_mfcc_1_mean,mfcc_2_mean,delta_mfcc_2_mean,mfcc_3_mean,delta_mfcc_3_mean,emotion_entropy,positive_emotion_ratio,cluster_total_count,main_cluster,main_cluster_count,main_cluster_freq
VIDEO00000789,POST00000003,USER00003079,1024,576,56,540p,mp4,оригинальный звук,56,,RU,[],ru,train/USER00003079/VIDEO00000789.mp4,2022-01-02 18:34,4,239600,4200000,95,1471,4200000,0,11.08,"(1702, 30)",1702,30,540,False,589824,1.7777777777777777,0.5625,0.0018274364771416,2022,1,2,18,True,Leisure Time,False,1,False,0,оригинальный звук,1.6094379124341005,12.386730318837426,15.250595321348806,4.564348191467836,7.294377299288821,15.250595321348806,4.04305126783455,4.04305126783455,1,1196,3,7,23,23,1235,331,134,256,3446,43750.0,47920.0,0.000350238011848,10.686269748667396,10.777309100685118,0.0003501766928326,2.7407694120819937,4.746895973195624,0.4488683125168971,79,1,0.0172,1.0,0.0,0.0099,0.0099,0.0,none,{},0.1003756895661354,0.0735112205147743,0.1565200025562372,129.19921875,1.3992542931130938,2788.2254168364825,5073.799517110813,24.38888729489485,0.3211380541324615,unknown,-231.18484497070312,-0.1166287958621978,66.375244140625,-0.0107319904491305,15.40235996246338,-0.003446149174124,0.0,0.0,0,-1,0,0.0
VIDEO00000801,POST00000014,USER00001263,1080,576,46,540p,mp4,original sound,46,"GLASS,SKIN,DEWWWW,skincare,glassskin,versed",US,"['versed resurfacing mask', 'glass skin', 'versed', 'Versed Skincare', 'versed instant resurfacing mask', 'versed glass skin', 'face mask', 'mask', 'Face Mask Skincare', 'Skin Products']",en,train/USER00001263/VIDEO00000801.mp4,2022-01-11 22:02,909,18000000,559700000,1488,15900,559700000,0,11.59,"(1382, 30)",1382,30,540,False,622080,1.875,0.5333333333333333,0.0168860619658779,2022,1,11,22,False,Leisure Time,True,6,True,10,original sound,6.813444599510896,16.705882371415992,20.14291148564826,7.305860032684008,9.674137279312395,20.14291148564826,3.8501476017100575,3.8501476017100575,1,1196,3210,2529,1470,1470,1235,331,131,212,3446,375889.8589657488,19780.21978021978,2.840807570411278e-05,12.8370541115278,9.89248827062721,2.8407672202293104e-05,2.425144585435441,2.138094429243377,0.4575593709446861,10,1,0.8913,1.0488,0.0488,0.0901,0.1474,0.0,angry,{'angry': 1.0},0.1097892001271247,0.0841617807745933,0.1058236399004536,129.19921875,1.1122499719037984,2022.9441969704585,3821.6985640987273,25.528475988032486,0.3399728536605835,unknown,-213.4810485839844,-0.0093284035101532,91.69052124023438,-0.0303290858864784,-2.7654623985290527,-0.0080322753638029,-0.0,0.0,1,2365,1,1.0
VIDEO00000807,POST00000019,USER00003620,1024,576,83,540p,mp4,original sound,83,"fyp,michigan,foothall,broadcasting,An,interview,from,this,fall,with,JJ,Mcarthy",US,[],en,train/USER00003620/VIDEO00000807.mp4,2022-01-14 19:50,63,727,9528,147,5063,9528,0,2.98,"(5003, 60)",5003,60,540,False,589824,1.7777777777777777,0.5625,0.0216753635718035,2022,1,14,19,False,Leisure Time,True,12,False,0,original sound,4.158883083359672,6.590301048196686,9.162095059348188,4.997212273764115,8.529911963824011,9.162095059348188,4.430816798843313,4.430816798843313,1,1196,3210,2529,1470,1470,1235,331,111,243,3446,64.37837837837837,11.359375,0.5313254276419351,4.180191597965803,2.514414884407982,0.4261336529659243,1.5277256567071045,1.277466641850084,0.8393851773682516,63,1,1.012,1.0,0.0,0.0108,0.018,0.0,angry,{'angry': 1.0},0.0243305824697017,0.0187708716839551,0.1564799313822751,95.703125,2.3862807750765627,2479.355763768139,4309.5129180372805,23.886382402746,0.344756156206131,unknown,-392.5332336425781,-0.0145246675238013,67.55804443359375,0.0024584825150668,-4.5034918785095215,-0.0173094328492879,-0.0,0.0,6,2277,1,0.16666666666666666
VIDEO00000809,POST00000021,USER00001293,1024,576,84,540p,mp4,original sound,84,"Today,s,fy,lunch,lunchbox,packinglunchformyhusband,boostofhope",US,"['Lunch Box', 'Lunchbox Packing', 'lunch for my husband', 'packing lunch for my husband', 'lunch', 'Packs For Lunch', ""Let's Pack Lunch"", 'Packing Lunch For My Partner', 'Pack My Husbands Lunch', 'Packing Lunch For Spouse']",en,train/USER00001293/VIDEO00000809.mp4,2022-01-14 21:55,1746,6900000,352600000,1751,62500,352600000,0,12.12,"(2533, 30)",2533,30,540,False,589824,1.7777777777777777,0.5625,0.0218183107305285,2022,1,14,21,False,Leisure Time,True,7,True,10,original sound,7.465655310134056,15.747032114495012,19.68084483076412,7.468513271496336,11.042937835596494,19.68084483076412,4.442651256490317,4.442651256490317,2,1196,3210,2529,1470,1470,1235,331,111,258,3446,201255.70776255708,3949.6279336004577,0.0001772546790208,12.212336525222538,8.281629815792453,0.0001772389712663,2.3240023602497857,1.860107875599964,0.5339693772649653,8,1,0.2143,1.4444,0.2222,0.0757,0.3458,0.1667,none,{},0.1288541406393051,0.0732486024498939,0.1112949551791116,107.666015625,1.773156302321273,1819.762753783472,3402.31716042698,26.731116114544864,0.3186012804508209,unknown,-210.393295288086,0.0046905293129384,113.29586029052734,0.0252153445035219,-44.678955078125,-0.0088360244408249,0.0,0.0,6,1645,2,0.3333333333333333
VIDEO00000828,POST00000038,USER00001337,1024,576,19,540p,mp4,Tírame Un Hello,20,"Plus,size,queen,tirameunhello,selflove,closeyourrings,plussizeedition,plussizetok,chubby,cuerpodemodelo,hourglass,ilovemybody,duet,love,viralvideos",US,[],en,train/USER00001337/VIDEO00000828.mp4,2022-01-25 10:34,224,9302,52200,105,29100,52200,0,5.8,"(589, 30)",589,30,540,False,589824,1.7777777777777777,0.5625,0.0391537985634382,2022,1,25,10,False,Work Time,True,15,False,0,Tírame Un Hello,5.41610040220442,9.138092207768558,10.862856930775358,4.663439094112067,10.278527816830314,10.862856930775358,3.044522437723423,2.995732273553991,1,1425,3210,2529,1,1,1235,331,123,85,3446,492.4528301886792,41.34222222222222,0.5574605850462635,6.201427272114141,3.745784749502359,0.4430566648078993,1.91806722916272,1.4242439542605858,0.8664462428241144,0,1,0.8421,1.25,0.25,0.0091,0.0648,0.0,none,{},0.165097638964653,0.0587419271469116,0.0953550947473404,103.359375,0.4921529567847503,2333.161550508238,5048.161673038564,23.12026463016322,0.4118117094039917,unknown,-86.41107177734375,-0.0958978906273841,94.2389678955078,-0.0337215214967727,13.479156494140623,0.0552414208650589,0.0,0.0,6,2470,1,0.16666666666666666
VIDEO00000830,POST00000040,USER00000659,1024,576,47,540p,mp4,Lovely Day,60,"a,little,day,in,my,life,as,a,stain,and,glaze,dental,technician,elfitup,dental,dentalassistant,dentallabtech,dentaltechnician,labtech,crowns,dentist,fyp,dentaltech,teeth",US,[],en,train/USER00000659/VIDEO00000830.mp4,2022-01-25 16:42,226,127,733,5,5305,733,0,4.9,"(1428, 30)",1428,30,540,False,589824,1.7777777777777777,0.5625,0.0395746349987249,2022,1,25,16,False,Work Time,True,24,False,0,Lovely Day,5.424950017481402,4.852030263919617,6.598509028614515,1.791759469228055,8.576593534697684,6.598509028614515,4.110873864173311,3.87120101090789,2,1425,3210,2529,1,1,1235,331,123,227,3446,122.16666666666669,0.5594713656387665,7.227520435967302,4.813538451720147,0.4443468956523718,2.107484685693385,2.363566453824569,0.7551856824905894,1.1287205822089428,42,1,0.1277,1.3333,0.3333,0.0315,0.1512,0.0,none,{},0.2314532548189163,0.0901702493429184,0.0701560118140244,99.38401442307692,0.6249653730019957,1911.0133157443163,4060.521365282012,24.88600978378295,0.3327584564685821,unknown,-87.22525787353516,0.0949976295232772,108.66646575927734,-0.0100712459534406,5.474349498748779,0.0057950071059167,0.0,0.0,19,1722,8,0.42105263157894735
VIDEO00000842,POST00000050,USER00002860,1024,576,8,540p,mp4,were in a different tax bracket,7,"FUND,PSYCHIATRIC,CARE,mentalhealth,mentalhealthmatters,mentalhealthawareness,28DaysOfEucerin,hospital,healthcare,fyp",US,[],en,train/USER00002860/VIDEO00000842.mp4,2022-02-02 14:21,545,188400,7700000,1252,28600,7700000,0,6.61,"(237, 30)",237,30,540,False,589824,1.7777777777777777,0.5625,0.0525874007517876,2022,2,2,14,False,Work Time,True,10,False,0,were in a different tax bracket,6.302618975744905,12.14632794896594,15.856731016694033,7.133295954896068,10.261196961231644,15.856731016694033,2.079441541679836,2.197224577336219,5,1425,3210,2529,1,1,1235,288,134,181,3446,6145.251396648045,345.05494505494505,0.003714285231911,8.723597645961924,5.846597563187057,0.0037074043077322,1.949607035650612,1.6632838149311977,0.6087299459823786,7,1,1.1429,1.0,0.0,0.038,0.045,0.0,happy,"{'angry': 0.1667, 'happy': 0.6667, 'surprise': 0.1667}",0.009276470169425,0.0140012726187706,0.1007602207780236,107.666015625,1.6659862556700862,2014.2010760944,4110.682124585177,20.841312555157987,0.5401544570922852,unknown,-456.7752685546875,0.5368752479553223,103.12651824951172,0.3311884999275207,-1.920431971549988,0.0029135623481124,1.2517000436782837,0.8334,4,1713,3,0.75
VIDEO00000846,POST00000054,USER00002400,1024,576,82,540p,mp4,Edge,10,"Reply,to,spraypaint,tree,art,tutorial,spraypaintart,theasianusher,how,s,my,silly,billy,fam",GB,[],en,train/USER00002400/VIDEO00000846.mp4,2022-02-04 20:13,727,2200000,37500000,1182,3193,37500000,0,9.92,"(4110, 50)",4110,50,540,False,589824,1.7777777777777777,0.5625,0.0562834424877837,2022,2,4,20,False,Leisure Time,True,14,False,0,Edge,6.590301048196686,14.603968372873895,17.439851517607305,7.075808863978387,8.069029328774958,17.439851517607305,2.3978952727983707,4.418840607796597,4,1196,3210,249,1,1,1235,288,119,227,3446,31699.070160608622,3021.978021978022,8.514666439608895e-05,10.364074173131334,8.01399772448443,8.514303962460188e-05,2.159517617535082,1.924030190652784,0.437586458929468,5,1,0.122,1.3,0.3,0.0732,0.542,0.1,none,{},0.0662237405776977,0.0601070821285247,0.1640444308350988,135.99917763157896,1.3988857580338647,2698.720395094029,5064.4208074020125,23.17216513047721,0.4039701223373413,unknown,-235.25582885742188,-0.086086481809616,74.35501098632812,0.0065132421441376,7.397408962249756,0.0275437254458665,0.0,0.0,8,692,2,0.25
VIDEO00000850,POST00000058,USER00003707,1024,576,10,540p,mp4,Serene,60,"Did,you,know,fyp,bladdercancer,cigarette,cancerawareness,healthyliving,foryou",US,[],en,train/USER00003707/VIDEO00000850.mp4,2022-02-06 04:28,2,666,1745,63,8768,1745,0,4.51,"(251, 25)",251,25,540,False,589824,1.7777777777777777,0.5625,0.0584962645048482,2022,2,6,4,False,Sleep Time,True,9,False,0,Serene,1.0986122886681096,6.502790045915623,7.465082736399547,4.158883083359672,9.078978053779355,7.465082736399547,4.110873864173311,2.3978952727983707,1,1379,3210,2529,1,1,1235,288,116,110,3446,27.265625,222.0,5.02176403207331,3.341646402035624,5.407171771460119,1.7953802449798455,1.4470346809135255,3.098614299091252,1.072520888040477,2,1,0.3,1.0,0.0,0.0802,0.0852,0.0,none,{},0.2982895374298095,0.0498971156775951,0.0513904712818287,112.34714673913044,0.9411764705882354,1534.5012904254609,3345.6965128580728,23.76062959817185,0.3376216292381286,unknown,-69.51747131347656,0.262816309928894,132.95094299316406,-0.0930320918560028,5.122171878814697,0.0018697270425036,0.0,0.0,5,1749,1,0.2
VIDEO00000858,POST00000066,USER00002274,1024,576,8,540p,mp4,original sound,8,"It,s,a,loooook,He,s,a,vibbbbbe,Superbowl,JoeBurrow,bengals,bengalsoftiktok",US,[],en,train/USER00002274/VIDEO00000858.mp4,2022-02-10 14:06,140,2200000,120700000,7754,495,120700000,0,7.78,"(252, 30)",252,30,540,False,589824,1.7777777777777777,0.5625,0.0657442572408453,2022,2,10,14,False,Work Time,True,12,False,0,original sound,4.948759890378168,14.603968372873895,18.608818694352763,8.956093075610639,6.206575926724927,18.608818694352763,2.197224577336219,2.197224577336219,1,1425,3210,2529,1470,1470,1235,288,113,181,3446,15564.15215989684,15602.836879432623,4.101077016561085e-06,9.65278985860029,9.655272116805731,4.101068607256056e-06,1.8690884620131405,2.4549601332027384,0.3165196243316986,63,1,1.125,1.2222,0.1111,0.0596,0.2183,0.0,happy,{'happy': 1.0},0.1140387654304504,0.0658424347639083,0.1070810249307479,99.38401442307692,1.7027648939368196,2059.9519280413538,3981.465398307652,24.503904565476457,0.3765560388565063,unknown,-157.96652221679688,0.5095477104187012,103.7843017578125,0.1749706715345382,-22.13962173461914,0.0392941646277904,-0.0,1.0,5,2277,2,0.4
