vid,pid,uid,video_height,video_width,video_duration,video_ratio,video_format,music_title,music_duration,post_content,post_location,post_suggested_words,post_text_language,video_path,post_time,user_following_count,user_follower_count,user_likes_count,user_video_count,user_digg_count,user_heart_count,user_friend_count,popularity,video_details,total_frames,frame_rate,ratio_number,video_is_heng,video_area,video_height/width,video_width/height,post_time_normalized,year,month,day,hour,is_holiday,time_period,is_title,len_title,is_suggested,len_suggested,big_music,log_user_following_count,log_user_follower_count,log_user_likes_count,log_user_video_count,log_user_digg_count,log_user_heart_count,log_music_duration,log_video_duration,uid_popularity,time_period_popularity,post_text_language_popularity,post_location_popularity,big_music_popularity,music_title_popularity,year_popularity,month_popularity,day_popularity,hour_popularity,video_ratio_popularity,likes_per_video,followers_per_following,digg_pre_like_ratio,log_likes_per_video,log_followers_per_following,log_digg_pre_like_ratio,log_likes_per_log_video,log_followers_per_log_following,log_digg_pre_log_like_ratio,main_cluster_popularity,has_face,face_frame_rate,avg_faces_per_frame,multi_person_ratio,avg_face_area_ratio,max_face_area_ratio,close_up_ratio,dominant_emotion,emotion_distribution,rms_mean,rms_std,zcr_mean,tempo,beat_std,spectral_centroid_mean,spectral_rolloff_mean,spectral_contrast_mean,chroma_mean,emotion_label,mfcc_1_mean,delta_mfcc_1_mean,mfcc_2_mean,delta_mfcc_2_mean,mfcc_3_mean,delta_mfcc_3_mean,emotion_entropy,positive_emotion_ratio,cluster_total_count,main_cluster,main_cluster_count,main_cluster_freq
VIDEO00000791,POST00000004,USER00003186,1024,576,7,540p,mp4,оригинальный звук,7,,RU,[],un,train/USER00003186/VIDEO00000791.mp4,2022-01-03 20:30,1998,1012,60,13,2962,60,0,1.93,"(190, 25)",190,25,540,False,589824,1.7777777777777777,0.5625,0.0036068427089515,2022,1,3,20,True,Leisure Time,False,1,False,0,оригинальный звук,7.6004023345004,6.920671504248683,4.110873864173311,2.6390573296152584,7.993957547573565,4.110873864173311,2.079441541679836,2.079441541679836,1,1196,476,7,23,23,1235,331,120,227,3446,4.285714285714286,0.5062531265632816,48.55737704918032,1.6650077635889111,0.4096251939813338,3.9031311306061465,1.1296535041419469,0.8046915987274806,1.5641077749169996,79,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{},0.3105683028697967,0.2070140391588211,0.1275462519171779,151.99908088235293,0.8569568250501305,2978.7522239937,6346.28411977569,22.389273009345075,0.4137655198574066,unknown,-44.73630142211914,0.2000213414430618,55.8260383605957,-0.1431839764118194,8.930987358093262,0.0889811068773269,0.0,0.0,0,-1,0,0.0
VIDEO00000793,POST00000006,USER00003625,1024,576,56,540p,mp4,original sound,55,"Cherry,made,by,pipe,cleaners,diyprojectsideas,pipecleanerart,pipecleaners,cherryhair,fyp,handmade,handcraft",US,[],en,train/USER00003625/VIDEO00000793.mp4,2022-01-05 05:28,2395,1089,6971,59,268,6971,0,6.11,"(1679, 30)",1679,30,540,False,589824,1.7777777777777777,0.5625,0.0058688385486174,2022,1,5,5,False,Sleep Time,True,12,False,0,original sound,7.78155595923534,6.993932975223189,8.849657406639912,4.0943445622221,5.594711379601839,8.849657406639912,4.025351690735149,4.04305126783455,1,1379,3210,2529,1470,1470,1235,331,116,100,3446,116.18333333333334,0.4545075125208681,0.0384394721744119,4.763739659977061,0.3746673639592843,0.0377190787398504,1.737153288033541,0.7964343685435207,0.568010759016887,2,1,0.0727,1.0,0.0,0.0228,0.05,0.0,none,{},0.1352063119411468,0.0474279895424842,0.0467838271524896,89.10290948275862,1.4440280927527456,1232.5669526562103,2578.3732332728214,28.95951911538387,0.3101557791233063,unknown,-201.0065460205078,0.0629401132464408,128.47476196289062,0.0224091988056898,30.739904403686523,0.0145930089056491,0.0,0.0,6,1391,2,0.3333333333333333
VIDEO00000797,POST00000010,USER00002811,1024,576,25,540p,mp4,original sound,25,"officespace,milton,xyzbca,fyp,foryoupage,genx,generationx,90smovies,cake,happybirthdaytome",US,[],un,train/USER00002811/VIDEO00000797.mp4,2022-01-10 13:46,4638,26700,1200000,3567,22100,1200000,0,6.56,"(1504, 60)",1504,60,540,False,589824,1.7777777777777777,0.5625,0.0146720963715436,2022,1,10,13,False,Work Time,True,10,False,0,original sound,8.442254104751743,10.192456296870509,13.997832948091215,8.1797604936999,10.003378135350925,13.997832948091215,3.2580965380214817,3.2580965380214817,2,1425,476,2529,1470,1470,1235,331,113,143,3446,336.32286995515693,5.755550765251131,0.0184166513194572,5.82104054277874,1.910364502544535,0.0182491185981868,1.524858187498244,1.0794515995646878,0.6669882355653295,19,1,0.88,6.2273,1.0,0.0049,0.0193,0.0,none,{},0.0137151544913649,0.0107151940464973,0.0663872612847222,112.34714673913044,1.3150244374776543,1914.406024124984,4207.368570963542,21.521571985550874,0.3763574659824371,unknown,-374.0487365722656,0.0325837768614292,101.42142486572266,-0.0478455871343612,2.022924423217773,0.0283382292836904,0.0,0.0,4,1288,1,0.25
VIDEO00000798,POST00000011,USER00003073,1024,576,17,540p,mp4,BING BONG Joe Byron,17,"Wild,Orchid,Bakery,collabing,to,offer,Manchester,freshly,milled,locally,grown,flours,baking,mixes,and,breads,Bio,for,more,info,manchester,manchesternh,newhampshire,newhampshirecheck,manchesternewhampshire,fyp,foryou,digitalart,collegefootball,fashionindustry,hairtok,humbled",US,[],en,train/USER00003073/VIDEO00000798.mp4,2022-01-10 19:29,276,149,1444,60,17800,1444,0,2.42,"(514, 30)",514,30,540,False,589824,1.7777777777777777,0.5625,0.0150643433750853,2022,1,10,19,False,Leisure Time,True,32,False,0,BING BONG Joe Byron,5.6240175061873385,5.010635294096256,7.275864600546532,4.110873864173311,9.787009914477432,7.275864600546532,2.8903717578961645,2.8903717578961645,2,1196,3210,2529,1,1,1235,331,113,243,3446,23.672131147540984,0.5379061371841155,12.31833910034602,3.2056743130096645,0.4304218400820319,2.589141965171314,1.4236048069097496,0.7564344884982473,1.1825966695771104,3,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{},0.1100954785943031,0.0657766833901405,0.1351180885345997,95.703125,2.3373099391136147,2556.345409748303,5010.121898055885,23.646183437178827,0.3472180068492889,unknown,-190.5948028564453,0.0898872688412666,68.56214141845703,-0.0070983753539621,-8.410197257995605,0.0326449610292911,0.0,0.0,18,1408,5,0.2777777777777778
VIDEO00000804,POST00000016,USER00001919,1024,576,7,540p,mp4,original sound,6,"Anyone,mienekemaher,beastbeautybrains",US,[],en,train/USER00001919/VIDEO00000804.mp4,2022-01-12 15:58,1016,3400000,239200000,2972,7749,239200000,0,5.83,"(209, 30)",209,30,540,False,589824,1.7777777777777777,0.5625,0.0181165511081835,2022,1,12,15,False,Work Time,True,3,False,0,original sound,6.92461239604856,15.039286283703992,19.29281058422136,7.997326822998097,8.955448122347393,19.29281058422136,1.9459101490553128,2.079441541679836,12,1425,3210,2529,1470,1470,1235,331,120,202,3446,80457.45038681467,3343.166175024582,3.2395484814400144e-05,11.29549618589518,8.114972666458124,3.2394960092098944e-05,2.144282514547202,1.8977945585329845,0.4413113740543505,79,1,1.1667,1.1429,0.1429,0.1464,0.182,0.0,sad,{'sad': 1.0},0.0390092171728611,0.0385437719523906,0.0832250078386287,103.359375,1.577908716741037,1779.5565069850848,3449.4895093018395,25.418423319863034,0.3238153159618377,unknown,-368.1067199707031,-0.7430703639984131,88.0191879272461,-0.4453678131103515,-3.0340323448181152,-0.0769265219569206,-0.0,0.0,0,-1,0,0.0
VIDEO00000814,POST00000025,USER00001962,1024,576,14,540p,mp4,Two Weeks,60,"been,waiting,for,a,new,season,so,long,I,had,to,double,up,on,trends,lol,newseason,life,edits",US,[],en,train/USER00001962/VIDEO00000814.mp4,2022-01-18 02:29,837,8308,693600,166,12200,693600,0,10.9,"(874, 60)",874,60,540,False,589824,1.7777777777777777,0.5625,0.0270719047079932,2022,1,18,2,False,Sleep Time,True,19,False,0,Two Weeks,6.731018100482083,9.02509454366498,13.4496521462006,5.1179938124167546,9.409273194575334,13.4496521462006,4.110873864173311,2.70805020110221,1,1379,3210,2529,1,1,1235,331,139,165,3446,4153.293413173653,9.914081145584726,0.0175893633371347,8.3318976358303,2.3900538037359174,0.017436460853665,2.198376225700638,1.167387584191816,0.6511764504344427,17,1,0.9286,1.0,0.0,0.0045,0.0117,0.0,none,{},0.0938025191426277,0.0655613839626312,0.1030413390724522,161.4990234375,0.6002828551381754,1645.078874959395,2999.595768436505,26.776680151956445,0.2638087570667267,unknown,-207.98931884765625,0.735551655292511,115.90974426269533,0.202322170138359,-47.9773063659668,-0.075896106660366,0.0,0.0,11,2342,1,0.09090909090909091
VIDEO00000818,POST00000028,USER00002254,1024,576,16,540p,mp4,TO THE MOON,60,"Reply,to,pivariant,hawley,retainers,retainer,retainerguy,braces",US,[],en,train/USER00002254/VIDEO00000818.mp4,2022-01-19 17:41,2737,221800,23600000,2757,25900,23600000,0,5.28,"(485, 30)",485,30,540,False,589824,1.7777777777777777,0.5625,0.0297615984465646,2022,1,19,17,False,Work Time,True,8,False,0,TO THE MOON,7.914983005848394,12.309535862454515,16.97675731236872,7.9222610583532465,10.16203685698089,16.97675731236872,4.110873864173311,2.833213344056216,2,1425,3210,2529,2,2,1235,331,155,251,3446,8556.925308194344,81.00803506208912,0.0010974575806162,9.054613069221258,4.40681723102575,0.0010968558142806,1.902741603427379,1.3807694141849995,0.5652875365897613,11,1,1.0625,1.1176,0.1176,0.0547,0.0779,0.0,none,{},0.1124887466430664,0.0716171190142631,0.1048795899838593,103.359375,1.9654072831735705,2289.5177359647096,4446.204821724803,24.46159777741764,0.3791584968566894,unknown,-180.82652282714844,-0.0816254764795303,92.23053741455078,0.0472873374819755,-3.051118850708008,-0.0579037778079509,0.0,0.0,4,2091,2,0.5
VIDEO00000819,POST00000029,USER00000993,1024,576,47,540p,mp4,original sound,47,"Reply,to,fakeplant96,rdtiktok,nutritionist,nutritionadvice,mealplans,personaltraineronline",US,[],en,train/USER00000993/VIDEO00000819.mp4,2022-01-19 18:03,501,206600,8200000,2008,16500,8200000,0,4.41,"(1435, 30)",1435,30,540,False,589824,1.7777777777777777,0.5625,0.0297867571465002,2022,1,19,18,False,Leisure Time,True,8,False,0,original sound,6.218600119691729,12.238544675927017,15.919644834185693,7.605392364814934,9.711176264112805,15.919644834185693,3.87120101090789,3.87120101090789,1,1196,3210,2529,1470,1470,1235,331,155,256,3446,4081.6326530612246,411.55378486055776,0.0020121948765616,8.314497317411949,6.022366584815765,0.0020101731241033,1.84996153101359,1.6954180136036772,0.5739586356145981,19,1,1.0213,1.0,0.0,0.1083,0.4424,0.0208,happy,"{'fear': 0.1905, 'happy': 0.5238, 'sad': 0.1905, 'surprise': 0.0952}",0.0506346896290779,0.0413600094616413,0.13113029998483,123.046875,1.507694510064491,2204.1599951507046,4004.830831879551,26.00120166169216,0.326073557138443,unknown,-263.2141418457031,0.1901530772447586,98.98513793945312,0.0529924258589744,-14.176119804382324,-0.0189655385911464,1.723099946975708,0.619,1,1959,1,1.0
VIDEO00000831,POST00000041,USER00005130,960,540,28,540p,mp4,mario sound,59,"I,eat,one,gummy,and,turn,into,a,bowling,ball,LOL,fastmetabolism,sister,viral",US,[],en,train/USER00005130/VIDEO00000831.mp4,2022-01-26 00:38,115,44200,1600000,360,4245,1600000,0,7.71,"(841, 30)",841,30,540,False,518400,1.7777777777777777,0.5625,0.04011897777915,2022,1,26,0,False,Sleep Time,True,14,False,0,mario sound,4.7535901911063645,10.69650269224425,14.285514812209811,5.8888779583328805,8.353732642263202,14.285514812209811,4.0943445622221,3.3672958299864737,1,1379,3210,2529,1,1,1235,331,140,214,3446,4432.13296398892,381.0344827586207,0.0026531233417979,8.396861828427635,5.945510873534198,0.0026496100228714,2.073707053400454,1.8591005506055007,0.5465130056064831,1,1,0.8214,1.3913,0.3043,0.052,0.511,0.0435,none,{},0.0825458392500877,0.0504130721092224,0.118773401870854,99.38401442307692,1.4114172896178143,2233.555710193298,4475.147759736474,25.755647625713745,0.2881159782409668,unknown,-208.97555541992188,0.3397070169448852,99.5973129272461,0.0165846217423677,-6.711092948913574,-0.0479759313166141,0.0,0.0,8,1612,1,0.125
VIDEO00000834,POST00000043,USER00003364,960,540,13,540p,mp4,Woman,60,"Mini,vloggy,vlog,dentalstudent,dayinmylife,utechjamaica,radiology,fixedprosthodontics",JM,[],sl,train/USER00003364/VIDEO00000834.mp4,2022-01-27 22:57,163,955,12900,16,2433,12900,0,5.64,"(400, 30)",400,30,540,False,518400,1.7777777777777777,0.5625,0.0432969790119263,2022,1,27,22,False,Leisure Time,True,8,False,0,Woman,5.099866427824198,6.862757913051401,9.465060106725137,2.833213344056216,7.797291273547472,9.465060106725137,4.110873864173311,2.6390573296152584,1,1196,1,2,1,1,1235,331,150,212,3446,758.8235294117648,5.823170731707317,0.1885900317804821,6.633086208175799,1.9203242804877267,0.1727677573937031,2.4692234053191084,1.125066916506125,0.7450784987404628,1,1,0.5385,1.0,0.0,0.0311,0.0834,0.0,happy,{'happy': 1.0},0.2573030591011047,0.1168808490037918,0.0821608970905172,143.5546875,0.752034278178565,2168.481858828682,4484.085356613686,23.120893214016416,0.3616524040699005,unknown,-96.0798797607422,0.3945696353912353,90.264892578125,-0.1056874245405197,17.562908172607422,0.0393813513219356,-0.0,1.0,5,1767,1,0.2
